"GSM","Score","GSE","Platform","GenesFound","GenesExpected","SampleTitle","Characteristics","LibSize","TreatmentRaw","CellLine","IsControl","Agent","AgentConfidence"
"GSM6793071",3.09754810110196,"GSE220170","NCBI-counts",6,6,"N24_AML1_AR42_05_4h_C","tissue: Bone marrow | cell line: AML1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-05 | time point: 4h | replicate: C | concentration: 0.5microM",23977327,"AR42-05","AML1",FALSE,"AR42-05","high"
"GSM6793074",3.39261422843546,"GSE220170","NCBI-counts",6,6,"N21_AML1_DMSO_4h_C","tissue: Bone marrow | cell line: AML1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: DMSO | time point: 4h | replicate: C | concentration: 1 microM",25279398,"DMSO","AML1",TRUE,"control","control"
"GSM6793077",2.95441994635956,"GSE220170","NCBI-counts",6,6,"N18_MOLM1_ENTI_4_16h_C","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: ENTI-4 | time point: 16h | replicate: C | concentration: 4microM",24570698,"ENTI-4","MOLM1",FALSE,"ENTI-4","high"
"GSM6793080",2.26505500851271,"GSE220170","NCBI-counts",6,6,"N15_MOLM1_AR42_08_16h_C","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-08 | time point: 16h | replicate: C | concentration: 0.8microM",22749739,"AR42-08","MOLM1",FALSE,"AR42-08","high"
"GSM6793081",2.11840452431514,"GSE220170","NCBI-counts",6,6,"N14_MOLM1_AR42_08_16h_B","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-08 | time point: 16h | replicate: B | concentration: 0.8microM",23984327,"AR42-08","MOLM1",FALSE,"AR42-08","high"
"GSM6793082",2.22183067781048,"GSE220170","NCBI-counts",6,6,"N13_MOLM1_AR42_08_16h_A","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-08 | time point: 16h | replicate: A | concentration: 0.8microM",25225395,"AR42-08","MOLM1",FALSE,"AR42-08","high"
"GSM6793084",1.88609146103238,"GSE220170","NCBI-counts",6,6,"N11_MOLM1_DMSO_16h_B","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: DMSO | time point: 16h | replicate: B | concentration: 1 microM",24668393,"DMSO","MOLM1",TRUE,"control","control"
"GSM6793085",1.89886176661596,"GSE220170","NCBI-counts",6,6,"N10_MOLM1_DMSO_16h_A","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: DMSO | time point: 16h | replicate: A | concentration: 1 microM",26445722,"DMSO","MOLM1",TRUE,"control","control"
"GSM6793086",2.08891906395021,"GSE220170","NCBI-counts",6,6,"N09_MOLM1_ENTI_4_4h_C","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: ENTI-4 | time point: 4h | replicate: C | concentration: 4microM",23821034,"ENTI-4","MOLM1",FALSE,"ENTI-4","high"
"GSM6793087",2.0713161375289,"GSE220170","NCBI-counts",6,6,"N08_MOLM1_ENTI_4_4h_B","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: ENTI-4 | time point: 4h | replicate: B | concentration: 4microM",25290726,"ENTI-4","MOLM1",FALSE,"ENTI-4","high"
"GSM6793088",2.04831107818182,"GSE220170","NCBI-counts",6,6,"N07_MOLM1_ENTI_4_4h_A","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: ENTI-4 | time point: 4h | replicate: A | concentration: 4microM",25564765,"ENTI-4","MOLM1",FALSE,"ENTI-4","high"
"GSM6793089",2.00770106233854,"GSE220170","NCBI-counts",6,6,"N06_MOLM1_AR42_08_4h_C","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-08 | time point: 4h | replicate: C | concentration: 0.8microM",24306716,"AR42-08","MOLM1",FALSE,"AR42-08","high"
"GSM6793090",2.09656337776804,"GSE220170","NCBI-counts",6,6,"N05_MOLM1_AR42_08_4h_B","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-08 | time point: 4h | replicate: B | concentration: 0.8microM",26210604,"AR42-08","MOLM1",FALSE,"AR42-08","high"
"GSM6793091",2.17559918305758,"GSE220170","NCBI-counts",6,6,"N04_MOLM1_AR42_08_4h_A","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: AR42-08 | time point: 4h | replicate: A | concentration: 0.8microM",30890103,"AR42-08","MOLM1",FALSE,"AR42-08","high"
"GSM6793092",1.86360231765655,"GSE220170","NCBI-counts",6,6,"N03_MOLM1_DMSO_4h_C","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: DMSO | time point: 4h | replicate: C | concentration: 1 microM",22893495,"DMSO","MOLM1",TRUE,"control","control"
"GSM6793093",1.81100007127176,"GSE220170","NCBI-counts",6,6,"N02_MOLM1_DMSO_4h_B","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: DMSO | time point: 4h | replicate: B | concentration: 1 microM",30801454,"DMSO","MOLM1",TRUE,"control","control"
"GSM6793094",1.82599994362082,"GSE220170","NCBI-counts",6,6,"N01_MOLM1_DMSO_4h_A","tissue: Bone marrow | cell line: MOLM1 | cell type: Bone marrow derived cell line | genotype: EVI1High | treatment: DMSO | time point: 4h | replicate: A | concentration: 1 microM",27066334,"DMSO","MOLM1",TRUE,"control","control"
"GSM7044116",1.94965973440663,"GSE225315","NCBI-counts",6,6,"MOLM-13, DMSO, rep 1","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",18815340,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7044117",1.97224879179101,"GSE225315","NCBI-counts",6,6,"MOLM-13, DMSO, rep 2","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",20577238,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7044118",1.90726145539038,"GSE225315","NCBI-counts",6,6,"MOLM-13, DMSO, rep 3","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",19483312,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7044119",2.03262990678673,"GSE225315","NCBI-counts",6,6,"MOLM-13, DMSO, rep 4","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",25989503,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7044120",1.86229502006108,"GSE225315","NCBI-counts",6,6,"MOLM-13, PR-957, rep 1","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: PR-957 | time: 72h",20267076,"PR-957","MOLM-13",FALSE,"PR-957","high"
"GSM7044121",1.88982696472584,"GSE225315","NCBI-counts",6,6,"MOLM-13, PR-957, rep 2","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: PR-957 | time: 72h",21190435,"PR-957","MOLM-13",FALSE,"PR-957","high"
"GSM7044122",1.79727353353706,"GSE225315","NCBI-counts",6,6,"MOLM-13, PR-957, rep 3","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: PR-957 | time: 72h",23917349,"PR-957","MOLM-13",FALSE,"PR-957","high"
"GSM7044123",1.82538767582445,"GSE225315","NCBI-counts",6,6,"MOLM-13, PR-957, rep 4","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: PR-957 | time: 72h",19225634,"PR-957","MOLM-13",FALSE,"PR-957","high"
"GSM7047223",1.99867181885985,"GSE225356","NCBI-counts",6,6,"MOLM-13, DMSO, rep 1","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",38634799,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7047225",1.99384005862459,"GSE225356","NCBI-counts",6,6,"MOLM-13, DMSO, rep 3","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",26751146,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7047226",1.99684499490555,"GSE225356","NCBI-counts",6,6,"MOLM-13, DMSO, rep 4","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: DMSO control | time: 72h",26899931,"DMSO control","MOLM-13",TRUE,"control","control"
"GSM7047227",1.73449405337589,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503, rep 1","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 | time: 72h",26748895,"MI-503","MOLM-13",FALSE,"MI-503","high"
"GSM7047228",1.75792485865129,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503, rep 2","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 | time: 72h",42466584,"MI-503","MOLM-13",FALSE,"MI-503","high"
"GSM7047229",1.71429626746982,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503, rep 3","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 | time: 72h",30755742,"MI-503","MOLM-13",FALSE,"MI-503","high"
"GSM7047230",1.73541681753938,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503, rep 4","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 | time: 72h",30770382,"MI-503","MOLM-13",FALSE,"MI-503","high"
"GSM7047231",1.75006811827654,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503 + PR-957, rep 1","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 + PR-957 | time: 72h",51851222,"MI-503 + PR-957","MOLM-13",FALSE,"MI-503 + PR-957","high"
"GSM7047232",1.66779137358418,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503 + PR-957, rep 2","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 + PR-957 | time: 72h",23970937,"MI-503 + PR-957","MOLM-13",FALSE,"MI-503 + PR-957","high"
"GSM7047233",1.62874331987281,"GSE225356","NCBI-counts",6,6,"MOLM-13, MI-503 + PR-957, rep 4","cell line: MOLM-13 | cell type: acute myeloid leukemia | treatment: MI-503 + PR-957 | time: 72h",32849480,"MI-503 + PR-957","MOLM-13",FALSE,"MI-503 + PR-957","high"
"GSM7047797",0.958676236333438,"GSE225384","NCBI-counts",6,6,"KO1-1(KO1_rep1)","cell line: MV4-11 | cell type: cell line | genotype: WT | treatment: Vehicle | time: 72h",23070092,"Vehicle","MV4-11",TRUE,"control","control"
"GSM7047798",0.939867638035346,"GSE225384","NCBI-counts",6,6,"KO1-2(KO1_rep2)","cell line: MV4-11 | cell type: cell line | genotype: WT | treatment: Vehicle | time: 72h",20742165,"Vehicle","MV4-11",TRUE,"control","control"
"GSM7047799",0.946175288220715,"GSE225384","NCBI-counts",6,6,"KO1-3(KO1_rep3)","cell line: MV4-11 | cell type: cell line | genotype: WT | treatment: Vehicle | time: 72h",18454931,"Vehicle","MV4-11",TRUE,"control","control"
"GSM7047800",0.976805465450408,"GSE225384","NCBI-counts",6,6,"NC1-1(NC1_rep1)","cell line: MV4-11 | cell type: cell line | genotype: WT | treatment: decitabine | time: 72h",20130257,"decitabine","MV4-11",FALSE,"decitabine","high"
"GSM7047801",0.922366746550559,"GSE225384","NCBI-counts",6,6,"NC1-2(NC1_rep2)","cell line: MV4-11 | cell type: cell line | genotype: WT | treatment: decitabine | time: 72h",15341770,"decitabine","MV4-11",FALSE,"decitabine","high"
"GSM7047802",0.940376102796865,"GSE225384","NCBI-counts",6,6,"NC1-3(NC1_rep3)","cell line: MV4-11 | cell type: cell line | genotype: WT | treatment: decitabine | time: 72h",15336110,"decitabine","MV4-11",FALSE,"decitabine","high"
"GSM7047803",1.03523242646736,"GSE225384","NCBI-counts",6,6,"NCO-1(NCO_rep1)","cell line: MV4-11 | cell type: cell line | genotype: CD36 knockdown | treatment: decitabine | time: 72h",16858188,"decitabine","MV4-11",FALSE,"decitabine","high"
"GSM7047804",0.92822855255173,"GSE225384","NCBI-counts",6,6,"NCO-2(NCO_rep2)","cell line: MV4-11 | cell type: cell line | genotype: CD36 knockdown | treatment: decitabine | time: 72h",16395928,"decitabine","MV4-11",FALSE,"decitabine","high"
"GSM7047805",1.10733490978776,"GSE225384","NCBI-counts",6,6,"NCO-3(NCO_rep3)","cell line: MV4-11 | cell type: cell line | genotype: CD36 knockdown | treatment: decitabine | time: 72h",16060384,"decitabine","MV4-11",FALSE,"decitabine","high"
"GSM7060670",1.20606273927749,"GSE225938","NCBI-counts",6,6,"T5-DMSO_rep1","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1 overexpression",35763868,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060671",1.22159520481947,"GSE225938","NCBI-counts",6,6,"T5-DOX_rep1","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1 overexpression",35291517,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060672",1.32065227801127,"GSE225938","NCBI-counts",6,6,"L4-DMSO_rep1","cell line: HPB-ALL | cell type: T-ALL | overexpress: LMO1 overexpression",35200767,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060673",1.36134618875027,"GSE225938","NCBI-counts",6,6,"L4-DOX_rep1","cell line: HPB-ALL | cell type: T-ALL | overexpress: LMO1 overexpression",34940589,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060674",1.41294403194577,"GSE225938","NCBI-counts",6,6,"C25-DMSO_rep1","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1/LMO1 overexpression",34745129,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060675",1.37346584409056,"GSE225938","NCBI-counts",6,6,"C25-DOX_rep1","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1/LMO1 overexpression",32896887,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060676",1.22701752683616,"GSE225938","NCBI-counts",6,6,"T5-DMSO_rep2","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1 overexpression",35545774,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060677",1.25190047641692,"GSE225938","NCBI-counts",6,6,"T5-DOX_rep2","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1 overexpression",35413989,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060678",1.3649903475621,"GSE225938","NCBI-counts",6,6,"L4-DMSO_rep2","cell line: HPB-ALL | cell type: T-ALL | overexpress: LMO1 overexpression",35622628,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060679",1.35055595922241,"GSE225938","NCBI-counts",6,6,"L4-DOX_rep2","cell line: HPB-ALL | cell type: T-ALL | overexpress: LMO1 overexpression",35065657,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060680",1.44718027647395,"GSE225938","NCBI-counts",6,6,"C25-DMSO_rep2","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1/LMO1 overexpression",34555451,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7060681",1.45279224702279,"GSE225938","NCBI-counts",6,6,"C25-DOX_rep2","cell line: HPB-ALL | cell type: T-ALL | overexpress: TAL1/LMO1 overexpression",33536562,NA,"HPB-ALL",FALSE,NA,"none"
"GSM7123476",2.05721692517287,"GSE228528","NCBI-counts",6,6,"Jurkat GFP-luc biol rep 1","tissue: Peripheral blood | cell line: Jurkat | cell type: T lymphoblasts | karyotype: pseudodiploid | treatment: Untreated",74694006,"Untreated","Jurkat",TRUE,"control","control"
"GSM7123477",2.06506706411934,"GSE228528","NCBI-counts",6,6,"Jurkat GFP-luc biol rep 2","tissue: Peripheral blood | cell line: Jurkat | cell type: T lymphoblasts | karyotype: pseudodiploid | treatment: Untreated",52052849,"Untreated","Jurkat",TRUE,"control","control"
"GSM7123478",2.03617291692892,"GSE228528","NCBI-counts",6,6,"Jurkat GFP-luc Donor 51","tissue: Peripheral blood | cell line: Jurkat | cell type: T lymphoblasts | karyotype: pseudodiploid | treatment: Treated with NKG2D CAR T cells",60472631,"Treated with NKG2D CAR T cells","Jurkat",FALSE,"NKG2D CAR T cells","low"
"GSM7123479",1.98613694470637,"GSE228528","NCBI-counts",6,6,"Jurkat GFP-luc Donor 60","tissue: Peripheral blood | cell line: Jurkat | cell type: T lymphoblasts | karyotype: pseudodiploid | treatment: Treated with NKG2D CAR T cells",43579629,"Treated with NKG2D CAR T cells","Jurkat",FALSE,"NKG2D CAR T cells","low"
"GSM7123480",2.04293381447035,"GSE228528","NCBI-counts",6,6,"Jurkat GFP-luc Donor 63","tissue: Peripheral blood | cell line: Jurkat | cell type: T lymphoblasts | karyotype: pseudodiploid | treatment: Treated with NKG2D CAR T cells",60552462,"Treated with NKG2D CAR T cells","Jurkat",FALSE,"NKG2D CAR T cells","low"
"GSM7170136",2.61080540568544,"GSE229663","NCBI-counts",6,6,"RNA-seq in FKBP12 tagged UBTF-TD54 cbCD34+ cells treated with DMSO, C2","cell type: cord-blood CD34+ Cells expressing FKPB12-F36V::UBTF-TD | treatment: cbCD34+ cells treated with DMSO",32067731,"cbCD34+ cells treated with DMSO","cord-blood CD34+ Cells expressing FKPB12-F36V::UBTF-TD",TRUE,"control","control"
"GSM7170137",2.58144246460462,"GSE229663","NCBI-counts",6,6,"RNA-seq in FKBP12 tagged UBTF-TD54 cbCD34+ cells treated with DMSO, C3","cell type: cord-blood CD34+ Cells expressing FKPB12-F36V::UBTF-TD | treatment: cbCD34+ cells treated with DMSO",37270944,"cbCD34+ cells treated with DMSO","cord-blood CD34+ Cells expressing FKPB12-F36V::UBTF-TD",TRUE,"control","control"
"GSM7170139",2.07896181360046,"GSE229663","NCBI-counts",6,6,"RNA-seq in FKBP12 tagged UBTF-TD54 cbCD34+ cells treated with dTAG-13, C5","cell type: cord-blood CD34+ Cells expressing FKPB12-F36V::UBTF-TD | treatment: cbCD34+ cells treated with dTAG-13",22921215,"cbCD34+ cells treated with dTAG-13","cord-blood CD34+ Cells expressing FKPB12-F36V::UBTF-TD",FALSE,"cbCD34+ cells dTAG-13","high"
"GSM7170141",3.09301358849836,"GSE229663","NCBI-counts",6,6,"RNA-seq of bone marrow cells from UBTF-TD PDX model treated with Veh, R15","cell type: human blasts from UBTF-TD PDX Model | treatment: UBTF-TD PDX model treated with Veh",43405110,"UBTF-TD PDX model treated with Veh","human blasts from UBTF-TD PDX Model",FALSE,"UBTF-TD PDX model Veh","low"
"GSM7170142",3.04813764251248,"GSE229663","NCBI-counts",6,6,"RNA-seq of bone marrow cells from UBTF-TD PDX model treated with Veh, R16","cell type: human blasts from UBTF-TD PDX Model | treatment: UBTF-TD PDX model treated with Veh",65199434,"UBTF-TD PDX model treated with Veh","human blasts from UBTF-TD PDX Model",FALSE,"UBTF-TD PDX model Veh","low"
"GSM7170144",2.58405729885829,"GSE229663","NCBI-counts",6,6,"RNA-seq of bone marrow cells from UBTF-TD PDX model treated with SNDX, R18","cell type: human blasts from UBTF-TD PDX Model | treatment: UBTF-TD PDX model treated with SNDX",50022246,"UBTF-TD PDX model treated with SNDX","human blasts from UBTF-TD PDX Model",FALSE,"UBTF-TD PDX model SNDX","low"
"GSM7170145",2.93661830146396,"GSE229663","NCBI-counts",6,6,"RNA-seq of bone marrow cells from UBTF-TD PDX model treated with SNDX, R19","cell type: human blasts from UBTF-TD PDX Model | treatment: UBTF-TD PDX model treated with SNDX",76194649,"UBTF-TD PDX model treated with SNDX","human blasts from UBTF-TD PDX Model",FALSE,"UBTF-TD PDX model SNDX","low"
"GSM7170146",2.8962128044045,"GSE229663","NCBI-counts",6,6,"RNA-seq of bone marrow cells from UBTF-TD PDX model treated with SNDX, R20","cell type: human blasts from UBTF-TD PDX Model | treatment: UBTF-TD PDX model treated with SNDX",46721020,"UBTF-TD PDX model treated with SNDX","human blasts from UBTF-TD PDX Model",FALSE,"UBTF-TD PDX model SNDX","low"
"GSM7228735",1.98689509579464,"GSE230588","NCBI-counts",6,6,"DND_ACBI_3H_Rep1","cell line: T-ALL | treatment: ACBI-1 | time: 3Hour",21867214,"ACBI-1","T-ALL",FALSE,"ACBI-1","high"
"GSM7228736",1.98107466957273,"GSE230588","NCBI-counts",6,6,"DND_ACBI_3H_Rep2","cell line: T-ALL | treatment: ACBI-1 | time: 3Hour",21940482,"ACBI-1","T-ALL",FALSE,"ACBI-1","high"
"GSM7228737",2.13222103933628,"GSE230588","NCBI-counts",6,6,"DND_DMSO_3H_Rep1","cell line: T-ALL | treatment: DMSO | time: 3Hour",21836931,"DMSO","T-ALL",TRUE,"control","control"
"GSM7228738",2.13287524908548,"GSE230588","NCBI-counts",6,6,"DND_DMSO_3H_Rep2","cell line: T-ALL | treatment: DMSO | time: 3Hour",21990034,"DMSO","T-ALL",TRUE,"control","control"
"GSM7228739",1.79781613713833,"GSE230588","NCBI-counts",6,6,"MOLT4_ACBI_3H_Rep1","cell line: T-ALL | treatment: ACBI-1 | time: 3Hour",21697660,"ACBI-1","T-ALL",FALSE,"ACBI-1","high"
"GSM7228740",1.80696935551332,"GSE230588","NCBI-counts",6,6,"MOLT4_ACBI_3H_Rep2","cell line: T-ALL | treatment: ACBI-1 | time: 3Hour",21633699,"ACBI-1","T-ALL",FALSE,"ACBI-1","high"
"GSM7228741",1.87997057886812,"GSE230588","NCBI-counts",6,6,"MOLT4_DMSO_3H_Rep1","cell line: T-ALL | treatment: DMSO | time: 3Hour",21667663,"DMSO","T-ALL",TRUE,"control","control"
"GSM7228742",1.86173936575402,"GSE230588","NCBI-counts",6,6,"MOLT4_DMSO_3H_Rep2","cell line: T-ALL | treatment: DMSO | time: 3Hour",21605552,"DMSO","T-ALL",TRUE,"control","control"
"GSM7228804",1.75059264084113,"GSE230589","NCBI-counts",6,6,"DND_ACBI_8H_Rep1","cell line: T-ALL | treatment: ACBI-1 | time: 8Hour",21906487,"ACBI-1","T-ALL",FALSE,"ACBI-1","high"
"GSM7228805",1.77004493510938,"GSE230589","NCBI-counts",6,6,"DND_ACBI_8H_Rep2","cell line: T-ALL | treatment: ACBI-1 | time: 8Hour",21644682,"ACBI-1","T-ALL",FALSE,"ACBI-1","high"
